ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1526757843.794662,Cj1tSi15pCwbyCtwWh,192.168.2.5,36726,121.215.245.12,22,tcp,-,2.994141,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757844.789126,C5nHfQ2qQPhwKjKXx3,192.168.2.5,46013,121.123.218.235,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757844.794641,ClYyML34i3WEupil6b,192.168.2.5,46882,121.215.67.244,22,tcp,-,2.994111,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757845.788845,CQlr963z3lrpIrWs1f,192.168.2.5,40793,121.154.122.118,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757845.796031,C5cztQ205BxlsfcMS5,192.168.2.5,56262,121.106.129.137,22,tcp,-,2.992675,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757846.788736,CbDGYf3xe1hsjwn6Nb,192.168.2.5,49595,121.39.221.146,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757846.798424,CcP7Q44qfFTmw3Kke,192.168.2.5,37355,121.143.219.44,22,tcp,-,2.990333,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757791.952519,CzY6l2SQhmFOmUSF3,192.168.2.5,123,5.1.56.123,123,udp,-,0.013526,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757847.379439,CrR8H94QQ853YEeYGc,192.168.2.5,39487,200.168.87.203,59353,tcp,-,2.999251,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757847.798811,C4DdJ6y9vl70dwKz6,192.168.2.5,39911,121.60.182.195,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757847.800408,CBGgcV1XlMgxFbvBWh,192.168.2.5,49597,121.72.214.8,22,tcp,-,2.998296,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757848.798760,CY0bGO1BYslUUJ2ypf,192.168.2.5,44794,121.68.231.201,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757848.801763,C2Hijc2EWrxnB3f93,192.168.2.5,44341,121.179.114.2,22,tcp,-,2.997257,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757849.798893,CppNOIuvtx9beO9Ag,192.168.2.5,41872,121.237.254.232,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757849.803160,CvTFjq331lqOVu4JC7,192.168.2.5,59863,121.42.25.223,22,tcp,-,2.995600,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757795.087063,CMU4T93iVWnzEikn3b,211.170.34.170,3,192.168.2.5,1,icmp,-,0.000273,180,0,OTH,-,-,0,-,3,264,0,0,(empty),Benign,-
1526757850.798872,CUsWhW22wu8ObpJsHi,192.168.2.5,36726,121.215.245.12,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757850.804641,CKZ8bdcpeVPjzY17f,192.168.2.5,47800,121.61.86.150,22,tcp,-,2.994053,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757851.798886,Cf0yoB4kj370pFyRS2,192.168.2.5,46882,121.215.67.244,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757851.806125,C0yZBD2UGQgQFstqkc,192.168.2.5,42369,121.128.26.127,22,tcp,-,2.992563,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757852.798975,CzONNKmfdrHXRRZdb,192.168.2.5,56262,121.106.129.137,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757852.807478,CqY0bC3iF0ANCtz996,192.168.2.5,43085,121.74.136.253,22,tcp,-,2.991185,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757853.798804,CBehwR1aoJaEXLbJui,192.168.2.5,37355,121.143.219.44,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757853.808970,C91UBhSIwD6QbG38k,192.168.2.5,40700,121.178.96.244,22,tcp,-,2.999805,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757854.388570,CH5ULZ2g03uxJYcTs4,192.168.2.5,39487,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757854.808812,CNiciA11yBUK9Ig9Rd,192.168.2.5,49597,121.72.214.8,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757854.811047,CAZvcZ2Y9wrOx54ko2,192.168.2.5,56843,121.62.183.183,22,tcp,-,2.997617,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757855.808824,CIT0PDihyR5Hpob6,192.168.2.5,44341,121.179.114.2,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757855.812181,CgcseBlpk22zTKSvi,192.168.2.5,32856,121.51.162.57,22,tcp,-,2.996463,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757856.808859,CcIE2Z2ICuhfrvmN8a,192.168.2.5,59863,121.42.25.223,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757856.813736,CJRF4Q1IeNyGumg68j,192.168.2.5,58075,121.189.177.22,22,tcp,-,2.994950,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757857.808991,CBLpsdzN8ZDqHzEsb,192.168.2.5,47800,121.61.86.150,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757857.814954,CsQrwk1OV4FwXqzJS1,192.168.2.5,52507,121.233.249.236,22,tcp,-,2.993690,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757858.389221,CZcdUd2wPcsTwNInpa,192.168.2.5,39499,200.168.87.203,59353,tcp,-,2.999392,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757858.808797,CuETya3RoUqZuX8Ku4,192.168.2.5,42369,121.128.26.127,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757858.816146,C09FuS3qFbqbR9YNvk,192.168.2.5,45316,121.113.173.222,22,tcp,-,2.992437,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757804.107506,CD56ST1ZUTrNPDp5K9,61.76.33.242,3,192.168.2.5,1,icmp,-,0.000656,120,0,OTH,-,-,0,-,2,176,0,0,(empty),Benign,-
1526757859.808553,CQp5c62in6RFDalgd3,192.168.2.5,43085,121.74.136.253,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757859.817468,Cks9ImApPBjoH2Bjl,192.168.2.5,50478,121.115.88.248,22,tcp,-,0.287796,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757860.818759,CTSC4m2cSKmvYDJ14f,192.168.2.5,40700,121.178.96.244,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757860.819308,ChybZu2Lp7JlFr2Xkj,192.168.2.5,38519,121.83.149.206,22,tcp,-,2.999343,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757861.818685,CGt3TiRUh5RL68OP1,192.168.2.5,56843,121.62.183.183,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757861.820976,CihWVy2RvWhYZDoK12,192.168.2.5,53256,121.234.22.232,22,tcp,-,2.997799,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757862.818797,CMDLRt3d31J71fSohl,192.168.2.5,32856,121.51.162.57,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757862.822324,CgWcbn2aGoaNPwXaKb,192.168.2.5,42498,121.106.223.113,22,tcp,-,2.996265,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757808.083759,CIoNBm2P6m9F6ISM0k,112.25.137.70,11,192.168.2.5,0,icmp,-,-,-,-,OTH,-,-,0,-,1,88,0,0,(empty),Benign,-
1526757863.818769,CD8YCKLwOPdH0tbB,192.168.2.5,58075,121.189.177.22,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757863.823846,CEZOTpx0sl7pbcEu8,192.168.2.5,48441,121.231.146.82,22,tcp,-,2.994651,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757864.818680,CkmXja4xPJSgx0RUn8,192.168.2.5,52507,121.233.249.236,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757864.825090,Chmt8w2yIrn3mBHQla,192.168.2.5,39358,121.220.208.137,22,tcp,-,2.993440,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757865.398580,CQO20w35YKQeP6Ywz7,192.168.2.5,39499,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757865.818883,CgVSMv38Ln3pb8z4a4,192.168.2.5,45316,121.113.173.222,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757865.826187,CmH6gM1Rz70fCVsao3,192.168.2.5,35963,121.148.132.44,22,tcp,-,2.992375,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757866.828742,CiBMnqjlAUA20x3me,192.168.2.5,55686,121.206.66.221,22,tcp,-,2.999930,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757867.828728,CMBeb92IZPW6LZuD47,192.168.2.5,38519,121.83.149.206,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757867.830700,Cy5ZK6ATM42Bswvhb,192.168.2.5,55100,121.100.171.87,22,tcp,-,2.997935,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757868.828667,Cy2BHr3nTarTMltWAb,192.168.2.5,53256,121.234.22.232,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757868.832136,C8cn4b1I3PHshWkxQc,192.168.2.5,56520,121.208.30.133,22,tcp,-,2.996422,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757869.400159,C1aeJg4sCG3RDzG6Aa,192.168.2.5,39511,200.168.87.203,59353,tcp,-,2.998400,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757869.828488,CXPvYU1c2hMpxOvDAg,192.168.2.5,42498,121.106.223.113,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757869.832468,CNI9dM3QhD4f44Dmug,192.168.2.5,59316,121.176.145.221,22,tcp,-,0.417659,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757870.828712,CFRqgr2LgK73DMFGV,192.168.2.5,48441,121.231.146.82,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757871.828650,C9fn0M1GpxXuTe4mml,192.168.2.5,39358,121.220.208.137,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757871.835831,CDgzZ75SoFgyLMfg7,192.168.2.5,43867,121.247.80.136,22,tcp,-,2.992627,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757872.828570,Co8IY825CzqfMM0w04,192.168.2.5,35963,121.148.132.44,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757872.837147,CGal8K2O4q7Z2LrQd7,192.168.2.5,40150,121.96.58.104,22,tcp,-,2.991390,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757873.838532,CUhiBSGSdTgV3PYTi,192.168.2.5,55686,121.206.66.221,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757873.838853,CbaN1D13jC8QrLbwU7,192.168.2.5,34624,121.210.34.122,22,tcp,-,2.999720,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757874.838547,CQ5RGOVmJzBM8xFpc,192.168.2.5,55100,121.100.171.87,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757874.841673,CfKZr12C1hvHtCQQV5,192.168.2.5,39847,121.164.127.202,22,tcp,-,2.996850,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757819.952282,C4DfQd448DPaug3Wb3,192.168.2.5,123,31.31.74.35,123,udp,-,0.012430,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757870.834709,CMBcIW2gmJQygVfk94,192.168.2.5,59554,121.41.101.242,22,tcp,ssh,4.236719,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526757876.408507,C4SOsO1PNJFGCfvYE6,192.168.2.5,39511,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757876.843250,Co6lxi2FRASebDOa32,192.168.2.5,58302,121.91.98.17,22,tcp,-,2.995213,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757875.841864,C7WlFzl4KXLGZR0Y4,192.168.2.5,46275,121.46.20.206,22,tcp,-,1.475914,0,0,REJ,-,-,0,Sr,2,120,1,40,(empty),Benign,-
1526757877.844589,CP43B24scvAYZtoPS,192.168.2.5,54256,121.184.198.61,22,tcp,-,2.993850,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757878.838607,ClgBZ81cxPp7z9uFK9,192.168.2.5,43867,121.247.80.136,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757878.844632,CSDdM44QaCEEhUTCy6,192.168.2.5,38664,121.17.24.91,22,tcp,-,2.993837,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757874.835587,CoeMHn8s233jMs7Te,192.168.2.5,59558,121.41.101.242,22,tcp,ssh,4.057842,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526757823.952322,CNJeeBbny3fDYos02,192.168.2.5,123,78.108.102.237,123,udp,-,0.011160,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757879.838544,CKEDEu2kFVfYWCA4h9,192.168.2.5,40150,121.96.58.104,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757880.411095,C8ZbV11UtH7ttjaxz1,192.168.2.5,39525,200.168.87.203,59353,tcp,-,2.997225,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757880.847307,CNO98O3CjNy8cSeyU9,192.168.2.5,38169,121.243.241.209,22,tcp,-,2.991155,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757880.848473,C7fdaN94X502Yh58a,192.168.2.5,34624,121.210.34.122,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757879.845954,C6NPpb1oNDOsmurw54,192.168.2.5,47711,121.22.200.108,22,tcp,-,1.442506,0,0,REJ,-,-,0,Sr,2,120,1,40,(empty),Benign,-
1526757881.848585,C0WKsx2nP9AAOp9cG,192.168.2.5,39847,121.164.127.202,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757881.850295,C89n8X1XhNGUjNgWz4,192.168.2.5,46688,121.102.105.161,22,tcp,-,2.998213,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757827.952259,CYoWlu3U1cDF3NXaV1,192.168.2.5,123,37.157.198.150,123,udp,-,0.013275,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757882.851546,CuXJkrG806Np7QoW8,192.168.2.5,42280,121.238.73.219,22,tcp,-,0.256077,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757878.671735,CXEJuK3zzz3k69zcmb,192.168.2.5,59563,121.41.101.242,22,tcp,ssh,4.463253,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526757883.848602,CW8qXN1FR019s4Mroe,192.168.2.5,58302,121.91.98.17,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757883.852961,CpDpy42ldFneAZEdIh,192.168.2.5,58269,121.214.155.126,22,tcp,-,2.995428,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757884.848613,CFO4qS2dOVf8xgVP3g,192.168.2.5,54256,121.184.198.61,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757884.856023,CIOhey1NKLTMJjZTL9,192.168.2.5,35323,121.208.64.253,22,tcp,-,2.992451,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757885.848584,CNmhJc4vLNcXyjGTBb,192.168.2.5,38664,121.17.24.91,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757885.854509,CDewFf3P7fBSPOg8zf,192.168.2.5,34876,121.155.111.145,22,tcp,-,2.993886,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757886.857863,C8HBnU10VYUu3fAYO4,192.168.2.5,36267,121.107.74.244,22,tcp,-,2.990578,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757882.912660,CKiLz126R2EJUnRW47,192.168.2.5,59570,121.41.101.242,22,tcp,ssh,4.161556,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526757887.418412,CovSra2UmHmUBE8Pj3,192.168.2.5,39525,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757887.848402,Ck6KPL1dXlhcpH5E4a,192.168.2.5,38169,121.243.241.209,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757887.858371,CNFjbj3xe8Nvdi7lPg,192.168.2.5,40814,121.251.130.59,22,tcp,-,3.000088,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757888.858559,CibMYs2Rz7Xzah0qR7,192.168.2.5,46688,121.102.105.161,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757888.860395,CV4E753Iqm5yq6f7B1,192.168.2.5,35352,121.57.19.83,22,tcp,-,2.998076,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757889.860432,ChUalW3Aj5p1XLZN6a,192.168.2.5,47670,121.20.41.155,22,tcp,-,2.998038,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757890.858697,Cvl1Mu1p9M0Tv8BGKk,192.168.2.5,58269,121.214.155.126,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757890.863077,CbCtML39FwTHH9TAxk,192.168.2.5,43856,121.129.156.13,22,tcp,-,2.995270,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757836.046418,CXBkbC1JOIohpog4D1,223.251.144.26,11,192.168.2.5,0,icmp,-,-,-,-,OTH,-,-,0,-,1,56,0,0,(empty),Benign,-
1526757891.422154,Ca3gry48p1xNrM7609,192.168.2.5,39540,200.168.87.203,59353,tcp,-,2.996182,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757886.852620,CUgv3e4xgDUOvzMmuc,192.168.2.5,59574,121.41.101.242,22,tcp,ssh,4.723407,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526757891.858561,C79WBj4EHQMa7Hkwyl,192.168.2.5,35323,121.208.64.253,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757891.865669,CLEKQI2srcWv0XsmP3,192.168.2.5,39755,121.210.3.118,22,tcp,-,2.992651,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757892.858380,CPAVQp1XIX1TcSfJqd,192.168.2.5,34876,121.155.111.145,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757892.864946,CzUUEV3Vgcqh0oBkkg,192.168.2.5,58692,121.117.113.192,22,tcp,-,2.993447,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757893.858586,C14qhO15BtouuJPE77,192.168.2.5,36267,121.107.74.244,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757893.867424,C3OEoQ1XA6Fvypdv5,192.168.2.5,58787,121.208.72.219,22,tcp,-,2.990909,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757894.868433,CvAi8KfqFFlc4agb1,192.168.2.5,40814,121.251.130.59,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757894.869396,C2FBc3y1KPUH9wJ39,192.168.2.5,50696,121.79.25.29,22,tcp,-,2.999111,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757891.346804,C9hAdP3KmWOrraJxV9,192.168.2.5,59580,121.41.101.242,22,tcp,ssh,4.298525,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526757895.868502,C2Yxhy3nQJCCMqFuEb,192.168.2.5,35352,121.57.19.83,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757895.870885,CSJ2CMFkL1vKr3AH9,192.168.2.5,44166,121.204.53.12,22,tcp,-,2.997509,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757896.868296,C0vFXZ1d0d2oiKB3v6,192.168.2.5,47670,121.20.41.155,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757896.872764,Ciatp92vkgZMFYCuKi,192.168.2.5,53734,121.222.32.213,22,tcp,-,2.995568,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757897.868423,CY2GkC1tzlc3dS2K9k,192.168.2.5,43856,121.129.156.13,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757897.873678,CEQsLhuiI5aITuVBf,192.168.2.5,49297,121.211.28.215,22,tcp,-,2.994717,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757898.428310,Cqf1Ms4F1HJvrLeguj,192.168.2.5,39540,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757898.868651,CoH8Sl1eV36lVzpoYf,192.168.2.5,39755,121.210.3.118,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757898.875082,Cm10mBEtxv79wUqX2,192.168.2.5,47703,121.142.213.235,22,tcp,-,2.993290,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757895.321046,CnAwmK3S6dbuVwx8Pk,192.168.2.5,59586,121.41.101.242,22,tcp,ssh,4.391695,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526757899.868461,CWD4eT1Spy3aPzytVc,192.168.2.5,58692,121.117.113.192,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757899.876107,CtEdVc4RY1wqNfcoc8,192.168.2.5,35728,121.226.233.148,22,tcp,-,0.266183,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757900.868329,CGftja4x0r4Q8okGqg,192.168.2.5,58787,121.208.72.219,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757900.883352,CUsXVn345nyQXle5rj,192.168.2.5,33025,121.126.107.50,22,tcp,-,2.994915,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757901.878478,CNyY2a35YfUcPWWw72,192.168.2.5,50696,121.79.25.29,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757901.884643,Crm8x6hhTetu3uyh2,192.168.2.5,38412,121.140.63.180,22,tcp,-,2.993653,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757902.433061,Cx1GEt34OO07R8AYLg,192.168.2.5,39554,200.168.87.203,59353,tcp,-,2.995213,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
